Age,Income,LoanAmount,CreditScore,InterestRate,LoanTerm,Education_High School,Education_Master's,Education_PhD,EmploymentType_Part-time,EmploymentType_Self-employed,EmploymentType_Unemployed,MaritalStatus_Married,MaritalStatus_Single,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,Default
18.0,26966.0,30416.0,612.0,24.25,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
53.0,83167.0,156872.0,480.0,11.41,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
50.0,97623.0,93078.0,503.0,4.57,60.0,0,0,0,1,0,0,1,0,0,0,0,0,1
20.0,79773.0,212260.0,426.0,2.19,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
59.0,141547.0,211649.0,568.0,15.61,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0,79628.0,88082.0,672.0,23.31,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0
59.0,72261.0,223899.0,701.0,3.56,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0
60.0,114544.0,7637.0,427.0,19.6,36.0,0,0,0,1,0,0,0,1,0,0,0,0,0
18.0,72374.0,110428.0,397.0,17.68,12.0,0,0,0,0,0,1,0,1,0,0,0,0,1
63.0,29367.0,77821.0,405.0,4.14,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.0,78272.0,183902.0,335.0,8.32,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,87253.0,179569.0,745.0,18.71,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
66.0,91625.0,15179.0,395.0,24.95,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
58.0,30062.0,194413.0,443.0,2.05,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0
31.0,73814.0,217708.0,721.0,24.94,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
28.0,109985.0,13490.0,519.0,14.54,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0
19.0,79986.0,232225.0,798.0,23.3,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
46.0,65538.0,235650.0,368.0,23.28,48.0,0,0,0,0,0,1,0,1,0,0,0,0,1
60.0,81745.0,176459.0,775.0,6.02,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
52.0,102523.0,197650.0,497.0,22.55,24.0,1,0,0,0,0,1,0,0,0,0,0,0,0
33.0,24173.0,90825.0,435.0,4.84,60.0,0,0,0,0,0,1,1,0,0,0,0,0,1
26.0,77996.0,189772.0,597.0,11.11,36.0,1,0,0,1,0,0,1,0,0,0,0,0,1
28.0,20891.0,187357.0,391.0,8.03,24.0,1,0,0,1,0,0,1,0,0,0,0,0,1
56.0,111927.0,104319.0,313.0,6.63,48.0,1,0,0,0,0,1,0,1,0,0,0,0,0
25.0,107320.0,51256.0,833.0,3.8,48.0,0,0,0,0,0,1,0,0,0,0,0,0,1
20.0,45551.0,96975.0,396.0,22.18,24.0,1,0,0,1,0,0,1,0,0,0,0,0,1
45.0,39733.0,24492.0,481.0,10.38,24.0,1,0,0,1,0,0,0,1,0,0,0,0,1
43.0,40520.0,56978.0,388.0,12.13,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0
20.0,43928.0,90046.0,378.0,12.25,48.0,1,0,0,0,0,0,0,1,0,0,0,0,1
25.0,32558.0,237459.0,306.0,12.14,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,122516.0,219694.0,591.0,22.38,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
52.0,47606.0,133405.0,677.0,7.98,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
34.0,29473.0,100960.0,497.0,24.26,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1
39.0,66382.0,230543.0,538.0,23.7,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,80618.0,95484.0,677.0,11.15,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1
36.0,49252.0,211496.0,771.0,9.33,48.0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,110502.0,229613.0,373.0,16.78,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,31104.0,32475.0,495.0,20.45,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.0,98396.0,197653.0,311.0,22.63,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
49.0,76480.0,81126.0,608.0,17.64,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0
60.0,135801.0,40174.0,767.0,4.44,36.0,1,0,0,0,0,1,0,0,0,0,0,0,0
55.0,83580.0,196907.0,533.0,13.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,1
54.0,21766.0,48118.0,311.0,14.62,36.0,1,0,0,0,0,1,0,1,0,0,0,0,0
50.0,53235.0,183353.0,672.0,23.36,36.0,1,0,0,0,0,0,0,0,0,0,0,0,1
18.0,65173.0,106837.0,619.0,16.08,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1
48.0,126995.0,187981.0,351.0,17.63,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
25.0,20177.0,153916.0,497.0,21.33,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,101666.0,188914.0,587.0,8.96,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.0,81989.0,198423.0,581.0,17.53,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
61.0,83695.0,28732.0,823.0,16.68,36.0,0,0,0,1,0,0,0,1,0,0,0,0,0
58.0,60427.0,121733.0,448.0,9.79,24.0,0,0,0,0,0,1,1,0,0,0,0,0,0
38.0,30540.0,118747.0,795.0,17.77,12.0,0,0,0,0,0,1,0,1,0,0,0,0,1
67.0,73442.0,50302.0,391.0,20.15,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,34793.0,110893.0,403.0,21.45,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,76074.0,59754.0,418.0,6.53,24.0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,21728.0,122827.0,664.0,21.47,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0
63.0,63487.0,187951.0,566.0,11.31,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0
19.0,135378.0,235959.0,637.0,23.91,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
56.0,46015.0,68694.0,658.0,10.18,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.0,62473.0,246123.0,764.0,15.45,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0
54.0,46686.0,154376.0,634.0,5.87,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
63.0,111914.0,36826.0,547.0,4.53,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,25885.0,243333.0,544.0,14.19,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
20.0,57053.0,220050.0,393.0,15.97,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
32.0,71642.0,160708.0,783.0,5.28,24.0,1,0,0,0,0,1,1,0,0,0,0,0,0
61.0,38606.0,211269.0,660.0,23.67,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
23.0,73734.0,175294.0,678.0,8.75,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0
30.0,44026.0,171913.0,731.0,19.47,48.0,0,0,0,0,0,1,0,1,0,0,0,0,1
45.0,26967.0,211376.0,647.0,15.07,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,65992.0,108561.0,350.0,2.36,60.0,1,0,0,0,0,1,0,1,0,0,0,0,0
47.0,71880.0,21107.0,694.0,21.95,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0
25.0,66192.0,133804.0,638.0,21.37,24.0,0,0,0,0,0,1,0,1,0,0,0,0,1
48.0,48255.0,62831.0,452.0,19.94,36.0,0,0,0,1,0,0,0,0,0,0,0,0,1
33.0,16689.0,133310.0,553.0,12.99,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
62.0,122226.0,101678.0,403.0,19.9,36.0,1,0,0,0,0,0,0,0,0,0,0,0,1
33.0,99194.0,229062.0,698.0,8.3,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0
64.0,87606.0,239372.0,483.0,19.57,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.0,46787.0,194373.0,733.0,3.02,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
69.0,18945.0,51556.0,496.0,19.9,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0,18340.0,184407.0,827.0,16.0,48.0,0,0,0,0,0,1,1,0,0,0,0,0,1
19.0,36135.0,160792.0,687.0,12.94,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,94756.0,164038.0,630.0,9.78,24.0,0,0,0,0,0,1,0,0,0,0,0,0,1
26.0,27197.0,7122.0,612.0,13.54,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1
36.0,149239.0,37480.0,469.0,11.05,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
55.0,115479.0,173080.0,638.0,21.61,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0
56.0,132573.0,67087.0,588.0,9.78,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
43.0,23478.0,58044.0,374.0,8.71,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.0,126374.0,213185.0,543.0,8.33,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0
52.0,106261.0,141357.0,594.0,3.95,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,125443.0,134086.0,741.0,13.31,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.0,82840.0,129187.0,657.0,20.56,36.0,1,0,0,0,0,1,0,0,0,0,0,0,1
63.0,28112.0,94013.0,319.0,11.31,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
30.0,16528.0,104325.0,501.0,9.72,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1
36.0,94915.0,138142.0,337.0,10.61,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
52.0,141737.0,37254.0,763.0,18.8,60.0,0,0,0,1,0,0,0,0,0,0,0,0,1
51.0,44238.0,123048.0,325.0,22.51,36.0,1,0,0,1,0,0,1,0,0,0,0,0,0
32.0,130326.0,41034.0,809.0,19.98,60.0,0,0,0,0,0,1,1,0,0,0,0,0,0
64.0,107297.0,195073.0,615.0,18.82,36.0,0,0,0,1,0,0,0,0,0,0,0,0,1
52.0,63763.0,89448.0,333.0,2.36,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0
56.0,74322.0,199500.0,657.0,9.67,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0
69.0,62192.0,59160.0,359.0,20.95,24.0,0,0,0,1,0,0,0,1,0,0,0,0,1
42.0,24850.0,99831.0,371.0,11.1,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,144442.0,47914.0,758.0,13.15,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
44.0,134752.0,45288.0,452.0,8.23,60.0,0,0,0,0,0,1,1,0,0,0,0,0,0
59.0,120241.0,103091.0,743.0,10.74,48.0,1,0,0,1,0,0,0,0,0,0,0,0,1
35.0,72606.0,49276.0,624.0,21.12,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.0,125842.0,82402.0,822.0,6.25,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,113080.0,25618.0,700.0,17.83,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,68675.0,238415.0,528.0,15.59,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
25.0,113396.0,189881.0,730.0,19.46,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1
37.0,56177.0,60010.0,429.0,18.35,48.0,0,0,0,0,0,1,0,0,0,0,0,0,1
49.0,43566.0,110521.0,807.0,11.13,24.0,0,0,0,0,0,1,0,0,0,0,0,0,1
28.0,17916.0,230303.0,375.0,22.36,60.0,0,0,0,0,0,1,1,0,0,0,0,0,1
62.0,80118.0,104642.0,445.0,21.53,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.0,80752.0,90783.0,815.0,20.47,36.0,1,0,0,0,0,0,1,0,0,0,0,0,1
30.0,128762.0,220819.0,339.0,19.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,1
23.0,56706.0,230425.0,839.0,24.82,12.0,0,0,0,0,0,0,0,1,0,0,0,0,1
33.0,19276.0,181740.0,307.0,13.36,24.0,1,0,0,1,0,0,0,0,0,0,0,0,1
34.0,55230.0,20849.0,619.0,15.48,36.0,0,0,0,1,0,0,1,0,0,0,0,0,0
18.0,90409.0,107248.0,399.0,24.39,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0
35.0,34036.0,143373.0,437.0,16.66,36.0,0,0,0,1,0,0,0,1,0,0,0,0,1
55.0,46999.0,200381.0,831.0,22.59,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0
62.0,98927.0,16891.0,465.0,8.75,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0
65.0,75039.0,60308.0,768.0,22.15,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
49.0,115172.0,55245.0,691.0,24.97,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
62.0,138594.0,62869.0,708.0,20.74,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.0,120538.0,171507.0,701.0,23.83,60.0,1,0,0,1,0,0,0,1,0,0,0,0,1
31.0,89228.0,129813.0,427.0,16.15,36.0,1,0,0,0,0,1,1,0,0,0,0,0,0
31.0,125970.0,153785.0,698.0,21.05,12.0,1,0,0,0,0,0,0,1,0,0,0,0,1
41.0,111743.0,50366.0,304.0,14.45,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.0,71053.0,57695.0,338.0,24.75,60.0,1,0,0,0,0,0,0,1,0,0,0,0,1
47.0,59200.0,96073.0,653.0,8.49,48.0,1,0,0,1,0,0,1,0,0,0,0,0,0
61.0,113524.0,185501.0,453.0,4.38,36.0,1,0,0,1,0,0,0,1,0,0,0,0,0
20.0,44469.0,131417.0,784.0,3.86,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
39.0,70904.0,86488.0,566.0,10.09,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,64232.0,101621.0,821.0,21.36,24.0,0,0,0,1,0,0,0,1,0,0,0,0,1
48.0,29997.0,57618.0,420.0,15.13,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,78752.0,177625.0,541.0,3.08,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.0,109505.0,86689.0,334.0,23.47,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1
55.0,94345.0,177304.0,496.0,24.16,36.0,0,0,0,0,0,1,1,0,0,0,0,0,0
38.0,110920.0,43389.0,722.0,13.45,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
60.0,41173.0,176213.0,447.0,7.89,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,59800.0,83725.0,465.0,19.09,36.0,0,0,0,0,0,1,1,0,0,0,0,0,1
41.0,118282.0,244599.0,767.0,5.87,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
60.0,106642.0,34519.0,517.0,15.84,36.0,1,0,0,0,0,0,1,0,0,0,0,0,1
26.0,97563.0,36374.0,848.0,21.26,24.0,1,0,0,1,0,0,0,1,0,0,0,0,0
31.0,73822.0,228214.0,831.0,22.68,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0,118554.0,39345.0,419.0,14.87,12.0,1,0,0,1,0,0,0,1,0,0,0,0,0
24.0,17806.0,21344.0,595.0,21.67,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1
37.0,82246.0,185979.0,378.0,13.46,36.0,1,0,0,0,0,0,0,1,0,0,0,0,1
59.0,16744.0,224930.0,700.0,15.2,24.0,0,0,0,1,0,0,0,0,0,0,0,0,1
27.0,19304.0,22481.0,341.0,20.95,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1
58.0,30019.0,21932.0,725.0,10.64,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
58.0,100082.0,222286.0,321.0,7.57,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0
56.0,25184.0,226615.0,328.0,23.52,24.0,1,0,0,0,0,1,1,0,0,0,0,0,0
22.0,134831.0,219411.0,685.0,7.16,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1
55.0,70807.0,175633.0,489.0,6.63,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1
59.0,42571.0,190108.0,788.0,11.7,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
47.0,112101.0,223223.0,517.0,17.04,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.0,77351.0,111049.0,412.0,2.93,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
65.0,105453.0,102542.0,473.0,4.84,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,70487.0,104055.0,616.0,20.47,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
21.0,85881.0,170557.0,420.0,13.07,36.0,0,0,0,0,0,0,0,1,0,0,0,0,1
68.0,21341.0,146902.0,549.0,3.3,48.0,1,0,0,0,0,0,0,1,0,0,0,0,1
22.0,49559.0,126759.0,766.0,2.55,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1
18.0,75285.0,219363.0,671.0,20.93,24.0,0,0,0,0,0,1,0,0,0,0,0,0,1
40.0,125312.0,126159.0,705.0,17.48,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.0,34970.0,177610.0,650.0,18.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.0,121785.0,37352.0,501.0,12.7,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0
26.0,98572.0,15456.0,639.0,23.76,60.0,0,0,0,0,0,1,0,1,0,0,0,0,1
48.0,148840.0,184083.0,305.0,18.11,24.0,0,0,0,1,0,0,0,1,0,0,0,0,1
24.0,88018.0,163028.0,351.0,12.89,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1
31.0,77374.0,204901.0,605.0,2.26,60.0,0,0,0,1,0,0,1,0,0,0,0,0,1
22.0,131013.0,180239.0,448.0,20.53,48.0,0,0,0,0,0,1,0,0,0,0,0,0,1
53.0,17617.0,211499.0,821.0,22.42,12.0,1,0,0,0,0,0,0,1,0,0,0,0,1
20.0,16501.0,169796.0,514.0,3.15,48.0,0,0,0,0,0,0,1,0,0,0,0,0,1
57.0,142746.0,228138.0,736.0,23.25,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1
67.0,144445.0,56460.0,433.0,17.46,60.0,1,0,0,0,0,1,1,0,0,0,0,0,1
63.0,33030.0,80010.0,446.0,20.59,24.0,1,0,0,1,0,0,0,1,0,0,0,0,0
49.0,92270.0,127641.0,772.0,7.61,60.0,1,0,0,0,0,0,0,0,0,0,0,0,1
37.0,93122.0,36554.0,356.0,19.51,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.0,109683.0,125069.0,397.0,9.45,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0
30.0,32581.0,224458.0,346.0,6.14,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.0,128161.0,175156.0,631.0,4.88,60.0,1,0,0,0,0,0,0,1,0,0,0,0,1
24.0,58711.0,47914.0,720.0,21.14,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1
18.0,75028.0,176348.0,328.0,17.17,36.0,1,0,0,0,0,1,0,1,0,0,0,0,1
30.0,116333.0,10177.0,455.0,17.02,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.0,16869.0,182050.0,460.0,5.43,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
37.0,112880.0,44640.0,387.0,6.85,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0
65.0,73425.0,65405.0,636.0,13.95,48.0,0,0,0,1,0,0,0,1,0,0,0,0,1
58.0,111857.0,98401.0,499.0,22.58,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,60977.0,76659.0,608.0,18.73,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1
38.0,125149.0,188761.0,819.0,12.04,12.0,0,0,0,0,0,1,0,1,0,0,0,0,1
25.0,29379.0,54124.0,436.0,18.85,12.0,0,0,0,0,0,1,0,0,0,0,0,0,1
43.0,89200.0,19079.0,432.0,7.31,24.0,0,0,0,0,0,1,1,0,0,0,0,0,1
62.0,125958.0,96679.0,767.0,10.57,48.0,0,0,0,0,0,1,0,1,0,0,0,0,0
22.0,143523.0,50148.0,449.0,21.38,60.0,1,0,0,0,0,0,1,0,0,0,0,0,1
38.0,32065.0,153656.0,353.0,12.77,48.0,0,0,0,1,0,0,1,0,0,0,0,0,0
40.0,71715.0,36455.0,696.0,9.69,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0
69.0,130829.0,212018.0,483.0,8.88,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
55.0,75519.0,34328.0,660.0,7.73,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.0,77635.0,249397.0,354.0,19.69,36.0,0,0,0,0,0,1,0,1,0,0,0,0,1
59.0,75514.0,211009.0,784.0,21.8,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.0,16250.0,7706.0,826.0,21.01,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0
52.0,22441.0,236697.0,461.0,16.14,36.0,0,0,0,0,0,1,0,1,0,0,0,0,1
55.0,20719.0,66671.0,352.0,11.34,12.0,0,0,0,0,0,0,0,1,0,0,0,0,1
51.0,54165.0,217325.0,474.0,20.37,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0
67.0,49945.0,34590.0,308.0,17.66,60.0,1,0,0,1,0,0,0,1,0,0,0,0,0
48.0,59662.0,218291.0,697.0,21.46,24.0,0,0,0,0,0,1,0,0,0,0,0,0,1
65.0,113609.0,71233.0,831.0,9.51,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.0,52204.0,21953.0,408.0,19.81,36.0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.0,104215.0,239642.0,758.0,21.3,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0
63.0,148987.0,106340.0,487.0,9.64,24.0,1,0,0,1,0,0,0,1,0,0,0,0,0
34.0,35933.0,73501.0,808.0,15.44,48.0,1,0,0,1,0,0,0,0,0,0,0,0,0
38.0,27663.0,189512.0,389.0,11.56,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.0,125068.0,111430.0,311.0,12.46,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0
64.0,33356.0,162980.0,524.0,24.0,48.0,0,0,0,1,0,0,0,1,0,0,0,0,1
22.0,98260.0,31273.0,449.0,15.66,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,130697.0,238496.0,302.0,6.9,60.0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.0,22609.0,179077.0,341.0,5.05,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
56.0,147003.0,246816.0,836.0,5.44,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.0,123121.0,11317.0,849.0,16.9,12.0,0,0,0,0,0,1,1,0,0,0,0,0,1
30.0,110515.0,49542.0,494.0,5.44,60.0,0,0,0,1,0,0,0,1,0,0,0,0,1
31.0,82785.0,137170.0,327.0,21.74,60.0,1,0,0,0,0,1,0,0,0,0,0,0,1
19.0,24779.0,235415.0,590.0,12.42,36.0,1,0,0,1,0,0,0,1,0,0,0,0,1
40.0,72127.0,208015.0,404.0,12.12,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.0,90881.0,236714.0,513.0,4.49,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.0,23975.0,57398.0,601.0,15.49,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0
44.0,24161.0,33009.0,444.0,20.63,36.0,1,0,0,0,0,0,0,0,0,0,0,0,1
26.0,60321.0,185485.0,553.0,10.55,60.0,1,0,0,1,0,0,0,1,0,0,0,0,0
38.0,28543.0,146860.0,414.0,16.87,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,103248.0,171398.0,722.0,16.14,24.0,1,0,0,0,0,1,0,0,0,0,0,0,1
31.0,67447.0,219219.0,781.0,19.34,48.0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,27590.0,225015.0,408.0,11.33,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1
30.0,71227.0,87086.0,598.0,19.68,24.0,1,0,0,1,0,0,0,1,0,0,0,0,1
21.0,84426.0,205821.0,797.0,24.08,48.0,0,0,0,0,0,1,0,1,0,0,0,0,1
43.0,142540.0,188046.0,471.0,16.13,24.0,0,0,0,1,0,0,0,1,0,0,0,0,0
38.0,80976.0,246565.0,660.0,17.78,48.0,1,0,0,0,0,1,0,0,0,0,0,0,1
19.0,23716.0,231101.0,320.0,6.64,24.0,0,0,0,1,0,0,0,1,0,0,0,0,1
20.0,98860.0,23561.0,340.0,5.0,60.0,1,0,0,1,0,0,0,1,0,0,0,0,1
35.0,122184.0,127576.0,849.0,9.97,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0
33.0,127562.0,59500.0,352.0,13.5,48.0,0,0,0,1,0,0,1,0,0,0,0,0,0
32.0,16205.0,186871.0,540.0,5.67,24.0,0,0,0,0,0,1,0,0,0,0,0,0,1
68.0,125960.0,102963.0,352.0,20.33,48.0,1,0,0,1,0,0,1,0,0,0,0,0,0
18.0,128186.0,39224.0,493.0,23.18,60.0,0,0,0,0,0,1,1,0,0,0,0,0,0
40.0,133311.0,110333.0,657.0,6.75,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.0,24605.0,162438.0,579.0,24.22,60.0,0,0,0,0,0,1,0,1,0,0,0,0,1
42.0,126133.0,132267.0,830.0,2.87,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0,33127.0,183883.0,333.0,24.98,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1
59.0,30326.0,117647.0,629.0,7.11,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0
37.0,132584.0,149524.0,789.0,23.74,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,22106.0,146781.0,840.0,19.37,60.0,0,0,0,0,0,0,1,0,0,0,0,0,1
69.0,77350.0,17386.0,466.0,21.26,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.0,72318.0,27297.0,836.0,4.5,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0
60.0,135915.0,23141.0,309.0,16.27,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1
58.0,39716.0,224283.0,689.0,8.39,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1
23.0,98536.0,237579.0,367.0,22.57,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.0,25541.0,85514.0,474.0,16.3,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,142527.0,181362.0,409.0,10.52,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,129192.0,99892.0,572.0,15.44,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.0,142530.0,190708.0,682.0,21.22,12.0,0,0,0,1,0,0,0,1,0,0,0,0,1
24.0,92792.0,232733.0,691.0,19.61,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
56.0,16440.0,234209.0,847.0,23.73,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1
38.0,43476.0,142473.0,565.0,23.04,48.0,0,0,0,0,0,1,0,0,0,0,0,0,1
44.0,126465.0,121228.0,579.0,21.45,60.0,1,0,0,0,0,1,0,0,0,0,0,0,1
65.0,74256.0,173602.0,438.0,19.85,48.0,1,0,0,0,0,1,1,0,0,0,0,0,0
